sentence,label,pred_label,confidence,prob_negative,prob_neutral,prob_positive
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,2,2,0.9981729,0.0008701939,0.00095686916,0.9981729
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",2,2,0.9981255,0.0008521049,0.0010224191,0.9981255
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,2,2,0.998139,0.00083483447,0.0010261278,0.998139
Operating profit rose to 22.1 mln eur from 19.9 mln .,2,2,0.9981949,0.0009795417,0.00082564104,0.9981949
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,2,2,0.99820554,0.000865806,0.00092860323,0.99820554
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,2,2,0.9981958,0.0008429867,0.00096117245,0.9981958
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,2,2,0.99819416,0.0008333343,0.00097252306,0.99819416
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,2,2,0.9981869,0.0008229954,0.0009900916,0.9981869
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,2,2,0.99818134,0.0009621297,0.00085659244,0.99818134
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,2,2,0.99820125,0.0008850604,0.0009136605,0.99820125
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,2,2,0.9981755,0.00092576083,0.00089872803,0.9981755
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,2,2,0.9981756,0.00092442124,0.00089993747,0.9981756
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,2,2,0.99819857,0.0008441539,0.0009573612,0.99819857
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,2,2,0.9981773,0.001039291,0.0007833782,0.9981773
"Operating profit surged to EUR21m from EUR106 ,000 .",2,2,0.99813914,0.0010535971,0.0008072915,0.99813914
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",2,2,0.9980806,0.0012612432,0.0006581391,0.9980806
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",2,2,0.9981481,0.0007732626,0.0010787136,0.9981481
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",2,2,0.9981869,0.00095370493,0.0008593841,0.9981869
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",2,2,0.99814916,0.001138439,0.0007123949,0.99814916
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",2,2,0.99817264,0.0010612959,0.0007660622,0.99817264
Orders received grew by 55 % year-on-year to EUR732m .,2,2,0.99819857,0.0010608382,0.00074064836,0.99819857
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,2,2,0.9981647,0.00089263235,0.0009426804,0.9981647
Passenger volumes rose by 8.4 % in the accounting period .,2,2,0.9981192,0.0007849279,0.0010958248,0.9981192
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,2,2,0.99817514,0.001082666,0.0007421398,0.99817514
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,2,2,0.9981641,0.00079460186,0.0010413554,0.9981641
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",2,2,0.998161,0.00080118136,0.0010378498,0.998161
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,2,2,0.9981535,0.0008427781,0.00100365,0.9981535
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",2,2,0.99806744,0.000739337,0.0011931787,0.99806744
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",2,2,0.9981188,0.00075269595,0.0011284434,0.9981188
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",2,2,0.99814963,0.00080765266,0.0010427614,0.99814963
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",2,2,0.9981509,0.0008135726,0.0010354574,0.9981509
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,2,2,0.9981668,0.0009297581,0.0009033854,0.9981668
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",2,2,0.9981021,0.0011904917,0.00070735917,0.9981021
Revenues at the same time grew 14 percent to 43 million euros .,2,2,0.9981059,0.00082526554,0.0010688818,0.9981059
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",2,2,0.9982146,0.0007719903,0.0010134908,0.9982146
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,2,2,0.9981976,0.0010559252,0.00074647943,0.9981976
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",2,2,0.998184,0.00093651883,0.00087939634,0.998184
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",2,2,0.9981305,0.0011910138,0.0006785037,0.9981305
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",2,2,0.9980975,0.0009819568,0.0009205841,0.9980975
That would be an increase from estimated sales of 117 million last year .,2,2,0.99773896,0.0006641327,0.0015969699,0.99773896
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",2,2,0.997997,0.0008292133,0.0011738224,0.997997
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,2,2,0.99819094,0.0010127365,0.0007963521,0.99819094
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",2,2,0.9981989,0.000788369,0.0010127285,0.9981989
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,2,2,0.9981249,0.0007840287,0.0010910659,0.9981249
"The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .",2,2,0.9980952,0.0007656723,0.0011390612,0.9980952
"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent .",2,2,0.9981212,0.0010212711,0.0008575195,0.9981212
"The Helsinki-based company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to (  x20ac ) 47 million ( $ 61US million ) , from (  x20ac ) 40.8 million a year earlier .",2,2,0.99813986,0.0011039078,0.0007562274,0.99813986
The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 .,2,2,0.9982191,0.0009875067,0.0007933432,0.9982191
The stock rose for a second day on Wednesday bringing its two-day rise to GBX12 .0 or 2.0 % .,2,2,0.99805486,0.00095947896,0.0009856907,0.99805486
The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,2,2,0.9980532,0.000890721,0.0010561611,0.9980532
The transactions would increase earnings per share in the first quarter by some EUR0 .28 .,2,2,0.9981792,0.0010557768,0.0007650739,0.9981792
Total operating revenue grew by 27.6 % year-on-year to EUR61m .,2,2,0.99821067,0.00096684904,0.0008224971,0.99821067
Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .,2,2,0.9982216,0.00096544944,0.0008129531,0.9982216
"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .",2,2,0.99816054,0.0010078861,0.00083153945,0.99816054
1 February 2011 - Finnish textile and clothing company Marimekko Oyj HEL : MMO1V said today its preliminary operating profit grew to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 .,2,2,0.9981183,0.0011522208,0.0007295487,0.9981183
Affecto expects its net sales for the whole 2010 to increase from the 2009 level when they reached EUR 103 million .,2,2,0.9982578,0.0009061833,0.00083599356,0.9982578
Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 .,2,2,0.9981811,0.00086402544,0.0009548343,0.9981811
Commission income rose by 25.7 % to EUR 16.1 mn from EUR 12.8 mn in 2004 .,2,2,0.99821365,0.0008939088,0.0008924752,0.99821365
"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 .",2,2,0.99805474,0.00082216435,0.0011231682,0.99805474
Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,2,2,0.9981353,0.0011152017,0.00074940536,0.9981353
"Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology .",2,2,0.9980312,0.0010380895,0.00093069545,0.9980312
"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .",2,2,0.9980562,0.0008777304,0.001066114,0.9980562
EPS grew to 0.04 eur from 0.02 eur .,2,2,0.9981351,0.0010795228,0.00078532123,0.9981351
Exports grew 16.5 percent to 19.1 million liters .,2,2,0.99813795,0.0009531385,0.00090892706,0.99813795
"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .",2,2,0.99807644,0.0009921838,0.0009313805,0.99807644
Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,2,2,0.9980519,0.0010784774,0.00086965656,0.9980519
"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 .",2,2,0.9981741,0.0010369547,0.00078898494,0.9981741
"Fiskars Brands report net sales of EUR 145.8 mn , up from EUR 138.4 mn .",2,2,0.9982185,0.0009970766,0.00078441185,0.9982185
"However , the proportion of the paid standing orders grew in 2009 .",2,2,0.99800175,0.001178683,0.0008195152,0.99800175
"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",2,2,0.99817014,0.00086694857,0.000962845,0.99817014
"In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .",2,2,0.9981287,0.0011716526,0.00069961033,0.9981287
"In the reporting period , net sales rose by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was EUR10 .9 m in the review period .",2,2,0.9981494,0.0008013237,0.0010492717,0.9981494
"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .",2,2,0.99820435,0.0009396414,0.00085596496,0.99820435
Last year 's net sales rose to EUR 68.3 million from EUR 62.2 million .,2,2,0.99815506,0.00082554546,0.0010193937,0.99815506
"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .",2,2,0.99784875,0.00070074,0.0014504752,0.99784875
Marimekko Group 's full-year net sales are estimated to increase by about 10 % .,2,2,0.9982266,0.0007572136,0.0010161945,0.9982266
Net sales surged by 30 % to EUR 36 million .,2,2,0.9982003,0.00081134023,0.0009883738,0.9982003
"Nevertheless , its market share rose to 49.14 percent from 48.51 percent a year earlier .",2,2,0.9980951,0.0011999903,0.0007048858,0.9980951
"October-December sales were 302 mln eur , or a 25.3 pct increase year on year .",2,2,0.99807054,0.0010263927,0.00090314756,0.99807054
"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .",2,2,0.9979798,0.0013250943,0.00069515145,0.9979798
Olvi expects sales and market share to increase in the first quarter of 2010 .,2,2,0.9976527,0.0006528047,0.001694551,0.9976527
Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .,2,2,0.9982344,0.0008814458,0.00088419387,0.9982344
Operating profit of the Asian plants grew markedly .,2,2,0.9980708,0.0010040953,0.00092515274,0.9980708
"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .",2,2,0.99809235,0.000732267,0.0011753488,0.99809235
"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .",2,2,0.99822694,0.00088578113,0.00088726956,0.99822694
Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board .,2,2,0.99740726,0.00059285184,0.0019998543,0.99740726
Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,2,2,0.9980909,0.0007399137,0.0011691371,0.9980909
"Profit per share was EUR 1.03 , up from EUR 0.87 .",2,2,0.998161,0.00094675913,0.00089224003,0.998161
Return on capital employed rose by 4.8 percentage points to 19.6 % .,2,2,0.9981342,0.0009745838,0.00089123304,0.9981342
"Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday .",2,2,0.99818605,0.0008341576,0.000979789,0.99818605
Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .,2,2,0.9981937,0.0010846294,0.0007217063,0.9981937
Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .,2,2,0.9980057,0.000828457,0.0011658468,0.9980057
Sales in Finland rose by 3.9 % and international growth was 0.7 % .,2,2,0.9981852,0.0008403161,0.00097450113,0.9981852
Sales of security and system packaging increased slightly .,2,2,0.9980034,0.0012366298,0.00075998454,0.9980034
Stora Enso 's third-quarter pre-tax profit doubled to EUR 197mn .,2,2,0.99806446,0.0009194946,0.0010161021,0.99806446
The company 's market share is continued to increase further .,2,2,0.99808586,0.0010729398,0.00084121304,0.99808586
"The company 's scheduled traffic , measured in revenue passenger kilometres RPK , grew by just over 2 % and nearly 3 % more passengers were carried on scheduled flights than in February 2009 .",2,2,0.99813974,0.0011113585,0.00074888463,0.99813974
"The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo .",2,2,0.99779475,0.0014845426,0.00072070275,0.99779475
"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier .",2,2,0.9981141,0.00090164994,0.0009842721,0.9981141
The economic occupancy rate of Sponda 's property portfolio rose to 91.2 % from 88.8 % in 2006 .,2,2,0.99816495,0.0009768392,0.00085819897,0.99816495
